icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
114ea0,DLH5750,EDDF,VHHH,1677588652,1677617695,1677538800,2023-02-28 13:50:52,29043,23906,2544,22789,2809,4,1
114f3f,ACA7819,LHBP,LOWW,1699101562,1699127952,1699052400,2023-11-04 13:39:22,26390,35291,7205,47764,3015,5,2
1150e8,BAW4012,ESSA,VHHH,1687072978,1687101788,1687042800,2023-06-18 09:22:58,28810,15643,3301,17006,3270,4,1
11515d,DAL8937,EDDM,OMDB,1676854618,1676885557,1676847600,2023-02-20 01:56:58,30939,42376,6808,47205,8076,3,3
1151e9,SIA2920,EHAM,LFPO,1698233191,1698270813,1698188400,2023-10-25 13:26:31,37622,21467,2392,21332,3061,3,1
115250,SIA3957,LHBP,WSSS,1677149884,1677152707,1677106800,2023-02-23 11:58:04,2823,1304,9778,5079,7095,4,5
1152b3,DAL6429,OTHH,LIRF,1690200652,1690227754,1690153200,2023-07-24 14:10:52,27102,27303,5861,33654,9845,4,3
115372,UAL8903,KATL,KDEN,1696070254,1696076800,1696028400,2023-09-30 12:37:34,6546,11515,8033,42502,5066,2,3
115378,UAL4973,ESSA,LHBP,1694699176,1694733869,1694646000,2023-09-14 15:46:16,34693,11802,2472,40948,2093,4,1
115380,UAE1148,EFHK,KJFK,1684635619,1684688055,1684623600,2023-05-21 04:20:19,52436,25044,8345,24838,6639,4,4
115406,SWA1064,KJFK,KATL,1679476663,1679495959,1679439600,2023-03-22 10:17:43,19296,2958,5569,40187,8986,3,4
115572,BAW8429,EGKK,OMDB,1678988245,1679010121,1678921200,2023-03-16 18:37:25,21876,20154,8746,26030,7868,1,1
11584f,DLH464,WSSS,ESSA,1691170726,1691202598,1691103600,2023-08-04 19:38:46,31872,40848,4185,29829,7909,1,2
115b62,UAL5813,LHBP,LIRF,1703150719,1703180646,1703113200,2023-12-21 10:25:19,29927,49508,3152,3272,3020,4,1
115e6e,UAL4941,LOWW,EDDF,1693830955,1693846037,1693782000,2023-09-04 14:35:55,15082,20590,3890,25300,3897,3,1
1160cf,AFR699,LFPO,OMDB,1692954967,1692984964,1692918000,2023-08-25 11:16:07,29997,27471,3246,32127,7021,4,2
116194,UAE3740,LOWW,OMDB,1677587083,1677596085,1677538800,2023-02-28 13:24:43,9002,22193,4653,33107,6107,2,5
11643a,EZY2148,LPPT,EDDF,1679228590,1679234642,1679180400,2023-03-19 13:23:10,6052,45578,4322,14968,8388,3,1
116514,SIA3444,LEBL,KJFK,1699975366,1700000445,1699916400,2023-11-14 16:22:46,25079,45743,3308,40753,6162,2,3
11652e,DLH4346,VHHH,YSSY,1681706740,1681755700,1681686000,2023-04-17 06:45:40,48960,39338,669,15875,3271,5,4
1168e2,AAL8469,EGLL,KDEN,1702717303,1702733428,1702681200,2023-12-16 10:01:43,16125,46764,7834,41817,8728,3,3
116f3e,EZY749,LIRF,EDDF,1693392856,1693406733,1693350000,2023-08-30 12:54:16,13877,43602,9927,2772,878,3,4
11720a,QFA1831,KDFW,VHHH,1680951625,1680986964,1680908400,2023-04-08 13:00:25,35339,13624,3196,14940,4149,5,5
11720f,AFR5298,KDFW,RJTT,1702790590,1702817962,1702767600,2023-12-17 06:23:10,27372,48390,4197,23150,4231,5,4
1172dc,UAE2061,LFPG,YSSY,1677916654,1677935256,1677884400,2023-03-04 08:57:34,18602,38753,2476,34308,551,4,5
11737e,QTR4013,LEBL,EKCH,1676996251,1677035191,1676934000,2023-02-21 17:17:31,38940,27249,9452,24372,3155,2,3
11775e,DLH9464,EKCH,LFPG,1675142689,1675191517,1675119600,2023-01-31 06:24:49,48828,30336,448,48118,3607,1,5
11782d,RYR9676,LKPR,EDDF,1678750189,1678758806,1678748400,2023-03-14 00:29:49,8617,49557,7797,47661,8137,4,5
11790e,QFA5895,LOWW,EPWA,1703759695,1703812395,1703718000,2023-12-28 11:34:55,52700,20285,2662,26029,7073,3,5
117f57,ACA8758,OTHH,RJTT,1678284109,1678327872,1678230000,2023-03-08 15:01:49,43763,47851,4046,8548,3115,2,5
117feb,SIA4868,EGKK,OMDB,1684431154,1684435662,1684364400,2023-05-18 19:32:34,4508,26354,5005,33643,4309,3,4
1180b6,DLH3502,LSZH,YSSY,1678257454,1678277408,1678230000,2023-03-08 07:37:34,19954,43953,9075,12062,5634,5,5
1187f8,QFA9918,EKCH,KORD,1703427826,1703437963,1703372400,2023-12-24 15:23:46,10137,32824,5556,48418,3554,3,2
11881b,QFA6872,WSSS,KDFW,1701929185,1701940697,1701903600,2023-12-07 07:06:25,11512,17485,3951,32159,1791,5,5
1189e9,UAE8963,RJTT,EGKK,1678928614,1678955337,1678921200,2023-03-16 02:03:34,26723,2003,5961,40025,1782,1,4
118b4d,QFA3006,EHAM,EFHK,1684335382,1684388701,1684278000,2023-05-17 16:56:22,53319,39751,8567,26663,1177,5,1
118b89,UAE5318,KDFW,EGLL,1685849134,1685885140,1685833200,2023-06-04 05:25:34,36006,35264,1745,39783,6433,1,2
118b97,UAE7954,EGLL,ESSA,1686041002,1686085250,1686006000,2023-06-06 10:43:22,44248,40917,7789,44729,904,1,5
118c67,RYR8994,ENGM,ESSA,1679753083,1679772592,1679698800,2023-03-25 15:04:43,19509,12557,7908,1223,7950,1,3
118cd0,UAL1003,LSZH,EDDF,1700657809,1700682251,1700607600,2023-11-22 13:56:49,24442,19090,9920,35004,3279,1,3
118f55,EZY3924,OTHH,ESSA,1696462291,1696479229,1696460400,2023-10-05 01:31:31,16938,4881,7360,39459,1526,1,4
1191c0,UAE4825,KJFK,KDEN,1686668089,1686691204,1686610800,2023-06-13 16:54:49,23115,13386,4970,35259,3711,1,2
119377,DLH4709,VHHH,LHBP,1686964048,1687007695,1686956400,2023-06-17 03:07:28,43647,46318,4644,23135,8175,1,3
119667,SWA4482,EFHK,KDEN,1693263955,1693274227,1693263600,2023-08-29 01:05:55,10272,40886,6233,38499,1702,3,1
119866,UAL4194,KDEN,OMDB,1701246988,1701289070,1701212400,2023-11-29 09:36:28,42082,34,6052,966,1576,1,4
119b7d,UAE6238,EGKK,OTHH,1686889366,1686905603,1686870000,2023-06-16 06:22:46,16237,46594,1155,49805,3035,3,4
119d0e,QFA7203,KJFK,EPWA,1696924738,1696949028,1696892400,2023-10-10 09:58:58,24290,42116,3010,30613,6543,2,5
119ddd,ACA1314,VHHH,KATL,1678083376,1678129454,1678057200,2023-03-06 07:16:16,46078,2871,3690,25390,7497,5,5
119e28,EZY7085,LFPO,KJFK,1687250050,1687291882,1687215600,2023-06-20 10:34:10,41832,13228,6262,38430,6174,3,3
119e94,SWA2492,LFPO,RJTT,1688491885,1688498340,1688425200,2023-07-04 19:31:25,6455,27941,9606,10798,6197,3,5
11a08e,ACA1027,LOWW,EKCH,1693707118,1693744058,1693695600,2023-09-03 04:11:58,36940,29055,4298,302,7905,5,4
11a24d,BAW3456,EDDF,RJTT,1698197050,1698221159,1698188400,2023-10-25 03:24:10,24109,3111,3075,49776,791,5,5
11a992,SIA6285,EDDM,OMDB,1702098607,1702138189,1702076400,2023-12-09 06:10:07,39582,32881,983,25422,9121,4,4
11a9e1,AAL4081,VHHH,WSSS,1673153779,1673201003,1673132400,2023-01-08 05:56:19,47224,26684,264,13368,4147,2,4
11ac89,EZY950,LPPT,KJFK,1692204016,1692237739,1692140400,2023-08-16 18:40:16,33723,30213,4910,16947,2131,4,1
11acbc,RYR2511,RJTT,EGKK,1673973466,1673989770,1673910000,2023-01-17 17:37:46,16304,19354,5721,14164,6510,1,3
11ad8b,SIA3672,EKCH,LPPT,1700728321,1700772234,1700694000,2023-11-23 09:32:01,43913,30496,6653,20436,2173,3,3
11af87,UAL2279,OMDB,VHHH,1695791782,1695806722,1695769200,2023-09-27 07:16:22,14940,41157,2770,21902,482,3,3
11b672,RYR5766,LPPT,KJFK,1673454241,1673461689,1673391600,2023-01-11 17:24:01,7448,14744,7514,9347,8088,1,1
11b675,UAE6131,KJFK,LHBP,1693449517,1693488018,1693436400,2023-08-31 04:38:37,38501,18422,4345,11861,1468,3,2
11b740,RYR7624,LPPT,OTHH,1691201863,1691204527,1691190000,2023-08-05 04:17:43,2664,12098,9434,22000,8160,3,5
11b785,EZY2573,EPWA,VHHH,1681980085,1682003880,1681945200,2023-04-20 10:41:25,23795,17712,3394,40897,3440,1,1
11b906,DLH3375,EGLL,LEMD,1702607836,1702649904,1702594800,2023-12-15 03:37:16,42068,45047,7980,23470,8199,2,3
11b9fb,EZY8172,YSSY,KORD,1682530363,1682567057,1682463600,2023-04-26 19:32:43,36694,33330,2354,29894,64,3,4
11bd04,AAL8655,RJTT,KATL,1699405075,1699457100,1699398000,2023-11-08 01:57:55,52025,14600,7159,7348,4378,3,3
11bfca,DLH7183,KLAX,LOWW,1675268212,1675317947,1675206000,2023-02-01 17:16:52,49735,43360,5061,10573,9648,5,2
11bfcc,UAL6283,RJTT,LKPR,1695058849,1695068538,1694991600,2023-09-18 19:40:49,9689,23755,1070,47435,1560,1,4
11c2bf,AFR4087,KLAX,LPPT,1697642707,1697661824,1697583600,2023-10-18 17:25:07,19117,27103,4463,24061,6876,4,5
11c2f7,UAE4523,YSSY,EFHK,1687929346,1687945970,1687906800,2023-06-28 07:15:46,16624,36503,4472,22555,5927,4,4
11c362,UAE1268,LPPT,EGLL,1695360349,1695362943,1695337200,2023-09-22 07:25:49,2594,48312,821,2448,7647,5,5
11c6e8,AFR2123,KDEN,ESSA,1689686572,1689705125,1689634800,2023-07-18 15:22:52,18553,20191,1735,32254,671,1,5
11c833,QFA7706,EHAM,KDFW,1673681341,1673698217,1673650800,2023-01-14 08:29:01,16876,12301,8272,26455,2548,4,5
11c8b4,ACA4621,EHAM,LHBP,1689928456,1689939736,1689894000,2023-07-21 10:34:16,11280,41739,7084,13618,8023,1,5
11c9cc,AAL9012,EGLL,EFHK,1682680408,1682704501,1682636400,2023-04-28 13:13:28,24093,30588,3471,36506,5341,4,1
11cd60,AAL1340,EFHK,EGLL,1693754380,1693793359,1693695600,2023-09-03 17:19:40,38979,30731,5803,13284,7215,4,4
11ce23,EZY1703,LEBL,EDDF,1686963403,1686977070,1686956400,2023-06-17 02:56:43,13667,2058,4436,49567,5030,2,3
11cf5d,SIA5211,EGKK,KJFK,1680249574,1680268710,1680217200,2023-03-31 09:59:34,19136,41899,1080,18101,3959,3,5
11d071,AAL6535,ENGM,KORD,1688534962,1688536893,1688511600,2023-07-05 07:29:22,1931,5852,3507,37225,4334,5,4
11d0ba,DLH5098,WSSS,LFPG,1702272214,1702325626,1702249200,2023-12-11 06:23:34,53412,32178,6844,12491,224,5,3
11d0ee,DAL7279,EFHK,EGKK,1692928093,1692962565,1692918000,2023-08-25 03:48:13,34472,13650,7855,34619,4648,4,5
11d186,AAL2006,LOWW,KDEN,1696939120,1696955924,1696892400,2023-10-10 13:58:40,16804,44136,8470,48246,5665,5,3
11d1e9,AAL3584,KJFK,LEBL,1702311244,1702318799,1702249200,2023-12-11 17:14:04,7555,20055,7621,5935,6591,5,1
11d78c,RYR188,LHBP,EDDF,1678230061,1678249324,1678230000,2023-03-08 00:01:01,19263,49325,1824,45805,2157,3,1
11d8ad,QTR5524,EHAM,LIRF,1694775844,1694822922,1694732400,2023-09-15 13:04:04,47078,22818,2653,22341,6971,1,1
11d9f1,DAL5289,ENGM,LIRF,1677657907,1677660752,1677625200,2023-03-01 09:05:07,2845,44101,4873,15277,1170,5,2
11db00,AAL2799,LHBP,EDDM,1673225284,1673252344,1673218800,2023-01-09 01:48:04,27060,4393,6399,8188,1619,2,3
11de23,UAL4104,EDDF,KDEN,1689777265,1689791974,1689721200,2023-07-19 16:34:25,14709,25246,4540,4283,7082,2,3
11de7b,DAL8962,KDFW,EHAM,1677852703,1677870419,1677798000,2023-03-03 15:11:43,17716,28359,1296,33517,2715,3,3
11e4be,UAE4281,KJFK,LHBP,1673289688,1673292500,1673218800,2023-01-09 19:41:28,2812,32315,9385,31419,4295,3,1
11e8a9,DAL6359,VHHH,KDEN,1684285309,1684320070,1684278000,2023-05-17 03:01:49,34761,15266,9154,9029,9347,1,4
11e92c,DAL138,OTHH,KJFK,1673479351,1673512398,1673478000,2023-01-12 00:22:31,33047,782,6391,47277,6738,4,3
11e98b,ACA9238,LIRF,EGLL,1675423933,1675444375,1675378800,2023-02-03 12:32:13,20442,30427,4546,17133,2209,2,1
11eb1f,AAL5544,LPPT,LSZH,1700577208,1700587934,1700521200,2023-11-21 15:33:28,10726,6372,2255,19406,978,2,2
11ed80,DAL5735,LIRF,EFHK,1673844394,1673850036,1673823600,2023-01-16 05:46:34,5642,17122,3497,26460,9225,1,5
11f070,UAE2809,LKPR,LEMD,1686539458,1686567146,1686524400,2023-06-12 05:10:58,27688,39470,3610,29624,9403,1,1
11f0dc,UAE3483,VHHH,LSZH,1701926713,1701960268,1701903600,2023-12-07 06:25:13,33555,4198,885,46243,4021,4,2
11f1ae,ACA3182,LEBL,KORD,1687148011,1687153861,1687129200,2023-06-19 06:13:31,5850,25837,4998,24686,5478,5,4
11f1f9,DAL5073,EDDF,LHBP,1678671469,1678713912,1678662000,2023-03-13 02:37:49,42443,17948,2290,49681,9899,3,3
11f2cb,ACA5688,VHHH,EDDF,1680800296,1680836215,1680735600,2023-04-06 18:58:16,35919,14096,9572,44888,8389,4,4
11f7dd,UAL3072,EDDM,LPPT,1700242081,1700291643,1700175600,2023-11-17 18:28:01,49562,48002,236,7201,4822,4,5
11f875,QTR9275,ENGM,EPWA,1674608353,1674658209,1674601200,2023-01-25 01:59:13,49856,23034,9479,35488,4730,5,5
11f9c6,UAL7498,ENGM,LEBL,1699200640,1699252089,1699138800,2023-11-05 17:10:40,51449,22853,9681,23264,5119,1,4
11fbc7,BAW5282,LSZH,EGKK,1675187884,1675200479,1675119600,2023-01-31 18:58:04,12595,17919,1825,11885,6813,2,5
11fec3,DAL7555,EPWA,OMDB,1694043439,1694071449,1694041200,2023-09-07 01:37:19,28010,39658,3744,28980,2443,3,1
120034,SWA9271,EPWA,RJTT,1685811160,1685862184,1685746800,2023-06-03 18:52:40,51024,44209,6160,47953,834,2,3
120039,BAW3479,EGKK,LSZH,1673614264,1673652057,1673564400,2023-01-13 13:51:04,37793,8614,9706,47794,3786,1,1
1200ca,QFA2884,ESSA,LEMD,1697968159,1697995830,1697929200,2023-10-22 11:49:19,27671,6334,2194,18629,9417,5,4
12027a,RYR5162,KORD,KDEN,1679301775,1679342568,1679266800,2023-03-20 09:42:55,40793,17160,8967,18491,7590,3,4
1203d1,UAL6481,LPPT,EKCH,1686658291,1686689032,1686610800,2023-06-13 14:11:31,30741,37309,5112,5543,3699,4,3
120448,BAW2330,VHHH,OMDB,1673892064,1673927436,1673823600,2023-01-16 19:01:04,35372,3743,9078,33633,1881,5,1
12045e,SWA382,EHAM,VHHH,1697940130,1697987013,1697929200,2023-10-22 04:02:10,46883,45879,2221,10765,8666,1,5
120497,SIA8608,ESSA,EKCH,1680693319,1680705172,1680649200,2023-04-05 13:15:19,11853,27198,8607,49861,7942,3,2
1205c0,AFR5631,OTHH,LFPG,1694844520,1694886811,1694818800,2023-09-16 08:08:40,42291,13684,6869,25878,8553,4,2
1207be,EZY1890,EPWA,EDDF,1683075691,1683092854,1683068400,2023-05-03 03:01:31,17163,38227,1463,21098,6733,5,1
12082b,RYR7458,LKPR,KJFK,1681040953,1681091390,1680994800,2023-04-09 13:49:13,50437,46885,8483,11936,1957,1,3
12099c,AAL6231,LIRF,RJTT,1703146384,1703176120,1703113200,2023-12-21 09:13:04,29736,4499,6788,4789,5203,2,1
1209d3,AFR2305,LSZH,LKPR,1703727865,1703751500,1703718000,2023-12-28 02:44:25,23635,5741,5969,12666,3390,1,4
120b04,DAL5794,KJFK,LPPT,1685779837,1685807030,1685746800,2023-06-03 10:10:37,27193,4540,6468,4375,4843,1,3
120de9,AAL8075,EFHK,KORD,1674022882,1674069460,1673996400,2023-01-18 07:21:22,46578,4187,4319,23137,2148,4,2
120e30,DAL6532,LEBL,LHBP,1690464208,1690486495,1690412400,2023-07-27 15:23:28,22287,38003,7609,28760,8823,3,5
120fc6,BAW3137,KATL,EGLL,1687454335,1687474590,1687388400,2023-06-22 19:18:55,20255,49255,429,6530,2214,2,1
1210b2,DLH9847,VHHH,LPPT,1685066497,1685102789,1685055600,2023-05-26 04:01:37,36292,28426,9571,3519,7954,4,2
1211db,SIA7756,LHBP,OMDB,1700397175,1700429430,1700348400,2023-11-19 13:32:55,32255,14583,5873,1511,7911,3,2
1212e3,UAE2419,KATL,KDFW,1687303549,1687354632,1687302000,2023-06-21 01:25:49,51083,3410,9882,22522,8387,5,5
12136f,UAE9072,KLAX,ESSA,1682170405,1682201047,1682118000,2023-04-22 15:33:25,30642,1453,4389,763,675,5,5
12149d,ACA5525,KDFW,EGKK,1673605105,1673636455,1673564400,2023-01-13 11:18:25,31350,2883,2561,48589,9428,5,3
121585,DLH3216,KORD,EGLL,1694876146,1694892053,1694818800,2023-09-16 16:55:46,15907,13720,2226,42398,1086,2,3
12182d,UAL2878,LFPO,WSSS,1688552218,1688560178,1688511600,2023-07-05 12:16:58,7960,23484,1114,25970,6025,1,5
1219ca,QTR7355,YSSY,EKCH,1674964468,1675016444,1674946800,2023-01-29 04:54:28,51976,31406,3309,36845,9665,3,2
1219cb,BAW9095,LSZH,LPPT,1701530638,1701574583,1701471600,2023-12-02 16:23:58,43945,13218,2020,10355,90,2,1
1219fa,SIA1337,LPPT,RJTT,1675668934,1675721187,1675638000,2023-02-06 08:35:34,52253,42085,7042,44465,8507,3,4
121b00,SWA261,ENGM,KDFW,1674898384,1674923017,1674860400,2023-01-28 10:33:04,24633,468,3165,2613,758,4,4
121b1d,RYR1247,LEBL,EPWA,1692410614,1692420343,1692399600,2023-08-19 04:03:34,9729,42822,5669,39420,8005,1,5
121c3d,EZY4733,LFPO,EHAM,1703741884,1703784663,1703718000,2023-12-28 06:38:04,42779,43917,7791,49964,7400,1,3
121ce6,EZY8971,EDDF,LPPT,1693323130,1693327303,1693263600,2023-08-29 17:32:10,4173,35760,1208,18440,146,2,1
122084,DLH1239,VHHH,EHAM,1690865299,1690889074,1690844400,2023-08-01 06:48:19,23775,30403,473,42638,2016,2,1
1221c3,EZY3686,EDDF,LSZH,1695082855,1695118123,1695078000,2023-09-19 02:20:55,35268,34243,2191,30795,2973,2,2
12253c,QFA1142,LFPO,LEBL,1684767463,1684780499,1684710000,2023-05-22 16:57:43,13036,23640,2455,25019,7835,2,4
12255d,AFR7332,WSSS,LOWW,1675254940,1675284889,1675206000,2023-02-01 13:35:40,29949,39759,7635,7471,3906,5,4
122621,AAL9880,ESSA,KDEN,1700506513,1700517278,1700434800,2023-11-20 19:55:13,10765,19188,3812,17483,6913,5,2
1228ff,DAL8831,EDDF,LEMD,1674429091,1674467741,1674428400,2023-01-23 00:11:31,38650,14047,1842,31136,1407,5,3
12297e,DAL8652,LEMD,KATL,1681393414,1681424923,1681340400,2023-04-13 15:43:34,31509,17473,9997,3967,5752,4,4
122d7b,DLH2763,OMDB,YSSY,1696052485,1696059072,1696028400,2023-09-30 07:41:25,6587,20859,856,9407,8872,1,1
122e07,RYR8386,KJFK,LFPG,1677063112,1677098705,1677020400,2023-02-22 11:51:52,35593,18827,2712,44262,8179,3,2
122f85,AFR1664,OMDB,WSSS,1677411232,1677435829,1677366000,2023-02-26 12:33:52,24597,42428,2171,25834,4714,3,1
12317c,SIA2537,LHBP,LIRF,1680750859,1680787815,1680735600,2023-04-06 05:14:19,36956,49274,7696,29601,3004,2,4
1233b0,UAL389,ESSA,LIRF,1683700375,1683716095,1683673200,2023-05-10 08:32:55,15720,25088,1366,44647,1041,4,2
1236ba,QFA2278,KDEN,EHAM,1700363806,1700408761,1700348400,2023-11-19 04:16:46,44955,36548,9559,33,6278,2,2
1238ce,QTR2323,EFHK,LOWW,1697620147,1697673422,1697583600,2023-10-18 11:09:07,53275,807,960,40962,2920,4,2
1239ee,SIA2033,EDDF,EFHK,1703518234,1703554645,1703458800,2023-12-25 16:30:34,36411,48086,4265,49196,2910,4,5
123a7d,BAW7397,LFPG,LPPT,1678700761,1678730621,1678662000,2023-03-13 10:46:01,29860,48983,5471,35837,3996,4,4
123ae5,UAL9702,LEMD,EKCH,1695733117,1695762778,1695682800,2023-09-26 14:58:37,29661,43745,3600,25320,7205,3,5
123c8a,RYR6580,KDEN,KJFK,1689206158,1689234108,1689202800,2023-07-13 01:55:58,27950,714,3484,42200,2329,5,4
123cdd,QFA9556,EKCH,LHBP,1673630953,1673650441,1673564400,2023-01-13 18:29:13,19488,23282,2086,37922,4639,2,3
124132,UAL5159,EHAM,LIRF,1684718959,1684741774,1684710000,2023-05-22 03:29:19,22815,2447,6444,22783,1400,3,4
124758,DLH6226,LEMD,EGKK,1675306876,1675338834,1675292400,2023-02-02 04:01:16,31958,16907,4450,43401,9794,4,1
12481b,DAL5121,EHAM,LFPG,1673973097,1674011665,1673910000,2023-01-17 17:31:37,38568,22424,8170,19009,8962,5,4
124990,EZY4130,EGLL,KATL,1686448741,1686452269,1686438000,2023-06-11 03:59:01,3528,2580,9306,16901,7581,1,3
1249a5,SWA3751,RJTT,KORD,1691556553,1691595160,1691535600,2023-08-09 06:49:13,38607,16662,1480,11226,1324,5,2
1249bc,DLH8902,WSSS,VHHH,1677456265,1677467722,1677452400,2023-02-27 01:04:25,11457,18857,5878,16104,2218,3,4
124a12,DAL7672,WSSS,YSSY,1688794747,1688814852,1688770800,2023-07-08 07:39:07,20105,38960,5179,13034,9697,3,2
124a88,UAL4878,KORD,EKCH,1692355024,1692393261,1692313200,2023-08-18 12:37:04,38237,31908,2419,14301,2928,4,2
124e6d,EZY8346,LFPG,EHAM,1689784129,1689806235,1689721200,2023-07-19 18:28:49,22106,11799,4943,21510,8171,5,4
1252e8,DLH4906,LEMD,LOWW,1693496491,1693514826,1693436400,2023-08-31 17:41:31,18335,3461,6490,3721,7666,4,1
1253dd,ACA7564,KDFW,RJTT,1692729835,1692779994,1692658800,2023-08-22 20:43:55,50159,20775,2796,18242,9823,1,3
1257a8,DAL5301,EKCH,EFHK,1685096698,1685132316,1685055600,2023-05-26 12:24:58,35618,27193,6389,44020,6966,5,1
12581c,EZY1108,KDEN,LKPR,1678071040,1678088837,1678057200,2023-03-06 03:50:40,17797,24605,7485,13042,3211,5,2
125910,SWA352,EGLL,EHAM,1678587826,1678590147,1678575600,2023-03-12 03:23:46,2321,1368,2621,11860,8355,2,4
125a3d,BAW7250,LOWW,KATL,1695699253,1695738618,1695682800,2023-09-26 05:34:13,39365,14152,5314,29756,3628,5,5
125c16,RYR253,LPPT,EGLL,1679874358,1679918796,1679871600,2023-03-27 01:45:58,44438,38354,2068,29562,7372,3,2
125cd3,DAL6745,LSZH,KDFW,1682919001,1682959020,1682895600,2023-05-01 07:30:01,40019,33224,7113,35906,418,5,2
125db9,UAE9967,OMDB,KATL,1700183854,1700201750,1700175600,2023-11-17 02:17:34,17896,9114,7361,20421,3538,1,2
12600b,BAW9403,ENGM,KDEN,1703584927,1703617733,1703545200,2023-12-26 11:02:07,32806,48819,9256,12606,6123,2,5
126049,DAL2897,EHAM,KDFW,1691650222,1691679220,1691622000,2023-08-10 08:50:22,28998,11384,7359,22600,3331,1,5
12620b,ACA9949,LSZH,LEBL,1677304315,1677336032,1677279600,2023-02-25 06:51:55,31717,15870,2361,29098,3801,3,5
12622e,DAL7076,EGKK,EHAM,1688372431,1688408079,1688338800,2023-07-03 10:20:31,35648,45077,430,30808,5780,3,3
126296,DAL4008,EPWA,LKPR,1674350656,1674361574,1674342000,2023-01-22 02:24:16,10918,30649,4272,39100,9818,4,1
12653c,UAL2343,LPPT,LHBP,1697942287,1697961865,1697929200,2023-10-22 04:38:07,19578,8258,5862,4739,2936,2,4
1266b3,AFR3818,LEMD,RJTT,1678511764,1678562867,1678489200,2023-03-11 06:16:04,51103,19492,9045,7137,1832,5,4
1269c3,QTR5977,ESSA,KJFK,1696431211,1696456194,1696374000,2023-10-04 16:53:31,24983,48726,2274,9082,4552,5,5
126a8d,UAE6774,LKPR,LFPG,1695338857,1695382717,1695337200,2023-09-22 01:27:37,43860,21486,8697,2798,670,4,3
126b87,SIA9635,LEMD,LHBP,1680174775,1680180718,1680130800,2023-03-30 13:12:55,5943,2667,2185,6551,6162,2,1
126c77,EZY6606,KJFK,EDDF,1691403796,1691437798,1691362800,2023-08-07 12:23:16,34002,31705,2017,5814,2380,2,5
126c86,QTR3765,EKCH,VHHH,1701756241,1701762578,1701730800,2023-12-05 07:04:01,6337,15321,3957,32891,8114,1,4
126ca9,QTR1413,ESSA,KATL,1689160963,1689184881,1689116400,2023-07-12 13:22:43,23918,26531,3045,32462,6635,3,4
1275c6,QTR7845,WSSS,ESSA,1697121532,1697136622,1697065200,2023-10-12 16:38:52,15090,26807,5433,37406,4950,5,5
12786e,DAL2855,YSSY,KORD,1674043129,1674055810,1673996400,2023-01-18 12:58:49,12681,20780,6588,46780,8076,3,3
12789d,QTR2245,LHBP,KDEN,1700057665,1700073041,1700002800,2023-11-15 15:14:25,15376,18107,7270,19195,1463,1,2
127950,DAL8519,LEBL,EDDM,1682042569,1682082475,1682031600,2023-04-21 04:02:49,39906,32200,6469,28107,6330,5,5
127a33,ACA7597,ESSA,LHBP,1695391960,1695438636,1695337200,2023-09-22 16:12:40,46676,9296,8173,30934,663,1,1
127a8d,QFA9776,VHHH,KJFK,1698646234,1698695675,1698620400,2023-10-30 07:10:34,49441,16139,2993,37746,7827,4,4
127ad2,AFR7460,YSSY,LEBL,1697068333,1697118343,1697065200,2023-10-12 01:52:13,50010,13251,1776,13215,7438,3,1
127b42,AAL5817,LFPO,ESSA,1686875617,1686879592,1686870000,2023-06-16 02:33:37,3975,4354,4719,38053,2144,3,4
127b51,UAE385,LEMD,KLAX,1695899683,1695923025,1695855600,2023-09-28 13:14:43,23342,9075,6506,18595,6843,3,1
127b98,AAL1571,LFPG,KLAX,1703870227,1703908204,1703804400,2023-12-29 18:17:07,37977,4905,5856,40073,2080,1,3
127c0a,AAL8226,LKPR,KJFK,1691157292,1691168631,1691103600,2023-08-04 15:54:52,11339,37120,40,1175,1228,5,4
127c1a,EZY648,LEMD,LFPO,1683087160,1683122446,1683068400,2023-05-03 06:12:40,35286,43127,1300,23218,8102,5,5
127c35,AAL4800,EPWA,LHBP,1696944667,1696982365,1696892400,2023-10-10 15:31:07,37698,17352,3188,47114,7458,2,2
127c5e,QTR2077,RJTT,EKCH,1695090793,1695134933,1695078000,2023-09-19 04:33:13,44140,23471,7255,36321,9407,3,4
127f75,SIA7762,EDDM,WSSS,1692010507,1692022389,1691967600,2023-08-14 12:55:07,11882,3760,1232,35183,9242,3,5
12805e,QFA331,LFPO,EGKK,1688777242,1688779959,1688770800,2023-07-08 02:47:22,2717,23812,9583,21927,8945,2,4
1281cc,SWA8266,OTHH,YSSY,1673086765,1673108187,1673046000,2023-01-07 11:19:25,21422,45467,5085,14677,6728,3,1
1286ae,AAL7772,YSSY,EKCH,1673180095,1673212912,1673132400,2023-01-08 13:14:55,32817,45243,3909,17204,6634,5,1
128992,DAL2514,ESSA,OTHH,1685882857,1685919456,1685833200,2023-06-04 14:47:37,36599,33008,9074,896,3305,5,2
128b3e,DLH7626,ESSA,EKCH,1677245959,1677296023,1677193200,2023-02-24 14:39:19,50064,23738,7919,43078,3833,4,1
128c2d,DLH1857,ENGM,EDDF,1697079196,1697128695,1697065200,2023-10-12 04:53:16,49499,43213,6649,47345,1370,4,4
